variant,strategy,fold,annual_return,annual_volatility,net_sharpe,sortino,calmar,max_drawdown,cumulative_return,worst_week,worst_month,cvar_95,positive_day_rate,annual_turnover,fees,slippage,funding,btc_beta,btc_correlation,observations
nested_expanding,breakout_slot_2,2023,0.07787316576277149,0.14601005077935186,0.533341131977635,0.7685239215662487,0.677564866938317,-0.11493093807335908,0.06955652618044872,-0.05620287479813535,-0.03641406838777428,-0.01766146106908653,0.4767123287671233,11.49814860635085,0.005749074303175424,0.005749074303175424,-0.010453811707539154,0.006395746571215466,0.019348304308689206,365
nested_expanding,breakout_slot_2,2024,-0.04961131917130959,0.17619400941354166,-0.281572110972671,-0.39762013960321163,-0.20331084332449295,-0.24401708418536128,-0.0632006507778764,-0.057625967562004665,-0.05974736045213558,-0.021749481015658666,0.49453551912568305,11.355811197163309,0.0056934615043311935,0.0056934615043311935,-0.018150872319510666,0.019321521160067804,0.058298564436156344,366
nested_expanding,breakout_slot_2,2025,0.011276013049078592,0.13756322356667036,0.08196967733613514,0.113785051166363,0.08055221812962296,-0.13998389257181554,0.001834577697626516,-0.04556719324953584,-0.06216236828346722,-0.016873456215423327,0.5205479452054794,7.6667972829624595,0.00383339864148123,0.00383339864148123,-0.001169880917271745,-0.19444153343894,-0.5898486618747512,365
nested_expanding,breakout_slot_2,2026_ytd,-0.10661277778622893,0.14286890579730774,-0.7462279996564373,-0.9589569385554833,-0.7326866236264686,-0.145509381976354,-0.08013844596795183,-0.07801926915033441,-0.07577070426283872,-0.01891893649832534,0.5172413793103449,8.952528635792659,0.0032008355807423066,0.0032008355807423066,-0.0037243258461182485,-0.2347486216753342,-0.751972395586029,261
nested_expanding,breakout_slot_3,2022,0.010827333206939321,0.1922655496214169,0.05631447354067866,0.09032010343116129,0.055326329828407614,-0.19569946606832334,-0.0075067263147931,-0.039835551687458226,-0.08826608080797882,-0.021310286632345816,0.4821917808219178,7.852030196101181,0.003926015098050591,0.003926015098050591,-0.007467393543911908,-0.20089346652423354,-0.6672879746245236,365
nested_expanding,breakout_slot_3,2023,0.07861124185703251,0.1459811076293615,0.538502845564252,0.7748339512075184,0.6884578510060455,-0.11418453830130293,0.07035056102094295,-0.056187210070780425,-0.036411976224581366,-0.017659914851596906,0.4821917808219178,11.501836167665504,0.005750918083832754,0.005750918083832754,-0.010459448520178306,0.006499540792039367,0.0196661992030645,365
nested_expanding,breakout_slot_3,2024,-0.04961148586651517,0.17619399068981367,-0.28157308698373995,-0.39762147561628325,-0.20331152645373432,-0.24401708418536117,-0.06320080435543562,-0.057625967562004665,-0.05974736045213558,-0.021749481015658666,0.49453551912568305,11.356005910128461,0.005693559127543858,0.005693559127543858,-0.01815084422499011,0.019321495885599574,0.05829849437109077,366
nested_expanding,breakout_slot_3,2025,0.011276013049078592,0.13756322356667036,0.08196967733613514,0.113785051166363,0.08055221812962296,-0.13998389257181554,0.001834577697626516,-0.04556719324953584,-0.06216236828346722,-0.016873456215423327,0.5205479452054794,7.6667972829624595,0.00383339864148123,0.00383339864148123,-0.001169880917271745,-0.19444153343894,-0.5898486618747512,365
nested_expanding,breakout_slot_3,2026_ytd,-0.10176969126386909,0.14292715033998138,-0.7120389024883594,-0.9149002498898183,-0.7099286704357634,-0.14335199506930962,-0.07695174883676192,-0.07791690847921262,-0.07541450478456646,-0.01890927039073289,0.5134099616858238,8.791129133695753,0.0031431297313624547,0.0031431297313624547,-0.0037519458008644724,-0.23411150676161208,-0.7496259134206138,261
nested_expanding,breakout_ensemble,2022,0.009699472134373083,0.1923069191176517,0.05043745788698861,0.08097800306289558,0.049380565975894686,-0.1964228627737462,-0.008633420107960532,-0.039852899812569564,-0.08826316086918895,-0.021315666038562657,0.4821917808219178,7.880759078707991,0.003940379539353995,0.003940379539353995,-0.007399039144904017,-0.19986806518924286,-0.6637391845579615,365
nested_expanding,breakout_ensemble,2023,0.10426127893937583,0.1946651446091732,0.5355929493628657,0.7715738787133077,0.6883842655526821,-0.1514579634612475,0.08912208333660532,-0.07441249915546477,-0.04843334561387991,-0.023547927551008874,0.4767123287671233,15.232370469285836,0.007616185234642919,0.007616185234642919,-0.013938696679426923,0.008574617865979545,0.0194563330765087,365
nested_expanding,breakout_ensemble,2024,-0.06606638445370283,0.2349303772471809,-0.2812168661534621,-0.39712207225451585,-0.2104747643960958,-0.31389218865864343,-0.0896119025665707,-0.07626952035806622,-0.07931969518896809,-0.028999067432947317,0.49453551912568305,15.136871722972352,0.007589171302202576,0.007589171302202578,-0.02419788066755566,0.025752342292655325,0.05827539746203644,366
nested_expanding,breakout_ensemble,2025,0.015044475279404,0.1834192677931017,0.08202232764539373,0.11385569007912004,0.08208641024450129,-0.18327607742369,-0.0017473394303048062,-0.06053305632344996,-0.08236247839801991,-0.022498324625955163,0.5205479452054794,10.2212104808845,0.00511060524044225,0.00511060524044225,-0.0015596762000638575,-0.2592839829082571,-0.5899084800328414,365
nested_expanding,breakout_ensemble,2026_ytd,-0.13627820827982767,0.19051609470967468,-0.7153107378539356,-0.9189086559243315,-0.7228735409158087,-0.1885228889511944,-0.1045528830369239,-0.10294441577451818,-0.09984948388128789,-0.02521225017132317,0.5134099616858238,11.743399341688294,0.004198667435863898,0.004198667435863898,-0.004999622943332022,-0.31218575410444244,-0.7499252496946603,261
nested_expanding,combined_50_50,2022,-0.017805618738521642,0.19155311095235586,-0.09295395230072954,-0.14802667501429675,-0.08383501561639735,-0.21238880445844432,-0.035395034730189234,-0.03267299055737982,-0.09170796871817233,-0.021130608782723014,0.4684931506849315,7.910412662450092,0.003955206331225047,0.003955206331225047,-0.007118155145482153,-0.18869312224799448,-0.6290944017008648,365
nested_expanding,combined_50_50,2023,0.11770384462542072,0.19310851100308088,0.6095217865542076,0.89159694258211,0.8082723037906098,-0.1456239983399369,0.10419891401897563,-0.07096517764207333,-0.05027023426067445,-0.02288918095201045,0.4712328767123288,15.000334941873895,0.007500167470936946,0.007500167470936946,-0.01470851356997271,0.016251461847879355,0.037172813441731,365
